iterationName,context_id,gameid,time,trialNum,repNum,targetImg,msg,timeFromRoundStart,rt,agent1stick,agent2stick,quizAttempts,button_pressed,response,stimulus_type,stimulus_contestant,trial-index,chosenStick,responses
prolificSample2,,1738-25f459a0-6e19-4cc5-a242-d74a92b2c6e7,,,,,,,14304,0.3,0.7,,0,,,,,,
prolificSample2,,6593-830df485-a021-4aa7-93ce-397c491756e9,,,,,,,4705.735000025015,0.1,0.7,,0,,,,,,
prolificSample2,,4824-54d71c65-38b6-4d59-9927-8b691e4eb07c,,,,,,,8595.8499999997,0.3,0.9,,,,,,,,
prolificSample2,,0090-c058d9b6-d8d0-433f-9720-63ab6114825d,,,,,,,2956.5449999645352,0.4,0.9,,,,,,,,
prolificSample2,,0233-21f0e1e1-b633-405c-9263-cdaa2f8d8da9,,,,,,,3009.109999984503,0.1,0.9,,,,,,,,
prolificSample2,,5341-4eb95602-7954-496d-9d0e-99f4deb4f2c2,,,,,,,9373.624999992899,0.4,0.7,,,,,,,,
prolificSample2,,4394-f44195a3-c5b3-4263-8aae-76bdba05409e,,,,,,,5320.875000004889,0.2,0.7,,0,,,,,,
prolificSample2,,5433-52e6b4e7-331a-45ee-a66c-7e09b5b0fe03,,,,,,,1742.9649999830872,0.3,0.9,,,,,,,,
prolificSample2,,5349-5fd06898-c420-495c-bbb9-1630100dbb5e,,,,,,,4055.500000002212,0.3,0.7,,0,,,,,,
prolificSample2,,9237-e144ca9d-2ce4-47d0-a250-740fae424cbb,,,,,,,5036,0.2,0.9,,0,,,,,,
prolificSample2,,4824-54d71c65-38b6-4d59-9927-8b691e4eb07c,,,,,,,2228.30999999951,0.3,0.9,,0,,,,,,
prolificSample2,,5616-1896374e-37cb-4eda-836a-3f962a5a6403,,,,,,,1894,0.4,0.7,,,,,,,,
prolificSample2,,5310-7c7f2a00-b1c3-4b90-8880-bb134a3b49e6,,,,,,,4172.054999973625,0.2,0.9,,0,,,,,,
prolificSample2,,5395-2d7a9613-3035-4f03-9312-52c4b92f5b05,,,,,,,14017.935000127181,0.3,0.9,,,,,,,,
prolificSample2,,5341-4eb95602-7954-496d-9d0e-99f4deb4f2c2,,,,,,,2110.625000001164,0.4,0.7,,0,,,,,,
prolificSample2,,5433-52e6b4e7-331a-45ee-a66c-7e09b5b0fe03,,,,,,,1794.2949999996927,0.3,0.9,,0,,,,,,
prolificSample2,,0944-88a6eed5-45ab-4b0e-b628-400dfbb2801c,,,,,,,9379,0.4,0.9,,,,,,,,
prolificSample2,,9436-4d899a32-9301-43fc-986e-a7a90773744d,,,,,,,16476.5550000011,0.3,0.9,,0,,,,,,
prolificSample2,,7108-56831d82-0b0e-4c5e-98ff-44b421a7e995,,,,,,,4466,0.2,0.9,,,,,,,,
prolificSample2,,1738-25f459a0-6e19-4cc5-a242-d74a92b2c6e7,,,,,,,4844,0.3,0.7,,0,,,,,,
prolificSample2,,8698-99b9b394-bdcc-4baa-a6fb-ec27db5cf03b,,,,,,,5649.544999992941,0.1,0.7,,0,,,,,,
prolificSample2,,9654-b248f3c5-55d5-4004-a7a8-89209a080805,,,,,,,5102.264999994077,0.4,0.9,,,,,,,,
prolificSample2,,4348-2e006b4a-77b4-43ba-ab85-f633c027fcf6,,,,,,,4019.130000146106,0.1,0.9,,,,,,,,
prolificSample2,,3762-3651afd5-301e-4481-90f8-4bcd1f8be7c2,,,,,,,6221.950000151992,0.1,0.7,,0,,,,,,
prolificSample2,,6549-cff0aa12-5fb1-4296-ba1b-35efb8f5d875,,,,,,,2512.7900000079535,0.3,0.9,,,,,,,,
prolificSample2,,7943-b479055a-f8eb-41c1-8854-466abd968854,,,,,,,11889.7750000001,0.3,0.9,,,,,,,,
prolificSample2,,4537-1c18e75e-5d82-4d7e-b3f8-79fe8ad2e2f8,,,,,,,2453.800000017509,0.1,0.9,,,,,,,,
prolificSample2,,4168-d3561183-461f-43d2-91f8-b4a46b45ada2,,,,,,,3996.515000006184,0.3,0.7,,,,,,,,
prolificSample2,,1251-325061d2-fe60-47fb-a91c-9fd341239b5b,,,,,,,5666.015000082552,0.1,0.7,,,,,,,,
prolificSample2,,4824-54d71c65-38b6-4d59-9927-8b691e4eb07c,,,,,,,4485.885000000053,0.3,0.9,,0,,,,,,
prolificSample2,,5310-7c7f2a00-b1c3-4b90-8880-bb134a3b49e6,,,,,,,4326.459999894723,0.2,0.9,,0,,,,,,
prolificSample2,,5433-52e6b4e7-331a-45ee-a66c-7e09b5b0fe03,,,,,,,4008.025000017369,0.3,0.9,,0,,,,,,
prolificSample2,,8824-3f7fbda7-39e0-40c4-9aad-c455291ea0d2,,,,,,,1983.765000011772,0.1,0.7,,,,,,,,
prolificSample2,,7152-51b441a2-9890-4540-a670-8c07d1852ce5,,,,,,,9118.255000008503,0.2,0.7,,0,,,,,,
prolificSample2,,3667-30274138-c19e-4db0-bb78-5ea142667ed4,,,,,,,5286.3800000050105,0.4,0.7,,,,,,,,
prolificSample2,,3510-da88848f-f747-4870-bff2-10b4a04d9559,,,,,,,2638,0.4,0.9,,,,,,,,
prolificSample2,,6487-427ac0c2-e82f-4015-8f08-77d22dc05582,,,,,,,10695.01499994658,0.1,0.7,,,,,,,,
prolificSample2,,9436-4d899a32-9301-43fc-986e-a7a90773744d,,,,,,,4878.465000001597,0.3,0.9,,0,,,,,,
prolificSample2,,3348-ac5b9d2c-faf1-4947-abe1-30915bd0f9ad,,,,,,,2124.8499999928754,0.2,0.7,,,,,,,,
prolificSample2,,1641-2e571637-855c-4eaa-9c1f-e088084965a9,,,,,,,5182,0.2,0.9,,,,,,,,
prolificSample2,,9322-e82a8f48-acc4-48ae-8c2a-ab0e80688fcd,,,,,,,2479.26500000176,0.3,0.7,,,,,,,,
prolificSample2,,1101-48a67f37-274e-4116-8266-4dc385873a1e,,,,,,,4324,0.3,0.9,,,,,,,,
prolificSample2,,1738-25f459a0-6e19-4cc5-a242-d74a92b2c6e7,,,,,,,4916,0.3,0.7,,0,,,,,,
prolificSample2,,4458-c2d75648-933f-43ec-8391-6f19b7156794,,,,,,,17825.379999999313,0.4,0.7,,0,,,,,,
prolificSample2,,5349-5fd06898-c420-495c-bbb9-1630100dbb5e,,,,,,,7823.745000001509,0.3,0.7,,0,,,,,,
prolificSample2,,5341-4eb95602-7954-496d-9d0e-99f4deb4f2c2,,,,,,,6733.2900000037625,0.4,0.7,,0,,,,,,
prolificSample2,,9082-b2f0caa9-8e56-43d3-892f-934ca8f1bdb1,,,,,,,10667,0.1,0.9,,0,,,,,,
prolificSample2,,8789-bb7dc44a-21b2-47b8-962f-4e68b87da0fe,,,,,,,4828.65000000038,0.3,0.7,,,,,,,,
prolificSample2,,0554-e5fe31da-68df-4c42-bd0a-0b84eb91bcf7,,,,,,,2766.8649998959154,0.2,0.9,,,,,,,,
prolificSample2,,3102-3208da2d-7ef8-4c92-9eb9-6cd4368732a5,,,,,,,4359,0.1,0.9,,,,,,,,
prolificSample2,,3348-ac5b9d2c-faf1-4947-abe1-30915bd0f9ad,,,,,,,1461.8350000237115,0.2,0.7,,0,,,,,,
prolificSample2,,3282-66c907bb-1f85-406e-a60d-5d6543627186,,,,,,,20806,0.1,0.9,,0,,,,,,
prolificSample2,,3139-1170ea96-50b4-460a-a38c-279ede2246dd,,,,,,,7417.714999988675,0.4,0.9,,,,,,,,
prolificSample2,,1754-b580f1f9-0237-4727-8af4-b58c7c0fc729,,,,,,,7495.629999786615,0.1,0.7,,,,,,,,
prolificSample2,,9110-37cbeea4-c8dc-48cc-9608-163d99a1de2a,,,,,,,11216.254999999364,0.3,0.7,,,,,,,,
prolificSample2,,6902-0bb79cce-2318-423c-9809-d9b85c47928c,,,,,,,5856.319999998959,0.4,0.7,,,,,,,,
prolificSample2,,6593-830df485-a021-4aa7-93ce-397c491756e9,,,,,,,11263.165000011213,0.1,0.7,,0,,,,,,
prolificSample2,,3762-3651afd5-301e-4481-90f8-4bcd1f8be7c2,,,,,,,5937.545000109822,0.1,0.7,,0,,,,,,
prolificSample2,,7340-c58810c7-125e-4512-8a66-b542d37c86d0,,,,,,,6832.904999988386,0.2,0.7,,,,,,,,
prolificSample2,,5433-52e6b4e7-331a-45ee-a66c-7e09b5b0fe03,,,,,,,3948.720000014873,0.3,0.9,,0,,,,,,
prolificSample2,,0474-5b005b23-336b-409f-b38f-cf7ee50e3f73,,,,,,,16832.510000036564,0.4,0.7,,,,,,,,
prolificSample2,,6093-08d831e6-9651-434f-88f8-3be40f4c27f7,,,,,,,14148.865000000114,0.4,0.7,,,,,,,,
prolificSample2,,4824-54d71c65-38b6-4d59-9927-8b691e4eb07c,,,,,,,5254.700000000412,0.3,0.9,,0,,,,,,
prolificSample2,,5310-7c7f2a00-b1c3-4b90-8880-bb134a3b49e6,,,,,,,5592.909999890253,0.2,0.9,,0,,,,,,
prolificSample2,,4348-2e006b4a-77b4-43ba-ab85-f633c027fcf6,,,,,,,7397.804999956861,0.1,0.9,,0,,,,,,
prolificSample2,,8698-99b9b394-bdcc-4baa-a6fb-ec27db5cf03b,,,,,,,7689.335000002757,0.1,0.7,,0,,,,,,
prolificSample2,,4490-5137f5f9-949f-4dd5-8171-83e253bf62ea,,,,,,,3241,0.1,0.7,,,,,,,,
prolificSample2,,6745-e77daefc-d2c6-4d02-a826-1bb783a33a78,,,,,,,4361.490000039339,0.4,0.9,,,,,,,,
prolificSample2,,9237-e144ca9d-2ce4-47d0-a250-740fae424cbb,,,,,,,11526,0.2,0.9,,0,,,,,,
prolificSample2,,9756-d32f2e18-b9da-43c3-b6e0-88cb80075a0e,,,,,,,16571.635000000017,0.3,0.7,,,,,,,,
prolificSample2,,0090-c058d9b6-d8d0-433f-9720-63ab6114825d,,,,,,,13307.199999690056,0.4,0.9,,0,,,,,,
prolificSample2,,7152-51b441a2-9890-4540-a670-8c07d1852ce5,,,,,,,6110.820000001695,0.2,0.7,,0,,,,,,
prolificSample2,,1564-3a96f66b-9ff2-473b-bc9e-30dc90e1f235,,,,,,,17082.820000010543,0.2,0.7,,0,,,,,,
prolificSample2,,3139-1170ea96-50b4-460a-a38c-279ede2246dd,,,,,,,3355.4149999981746,0.4,0.9,,0,,,,,,
prolificSample2,,4771-87fe353e-3952-4508-b765-f101370bf5b0,,,,,,,5466.290000011213,0.4,0.7,,,,,,,,
prolificSample2,,3348-ac5b9d2c-faf1-4947-abe1-30915bd0f9ad,,,,,,,4070.2999999921303,0.2,0.7,,0,,,,,,
prolificSample2,,9436-4d899a32-9301-43fc-986e-a7a90773744d,,,,,,,5879.750000000058,0.3,0.9,,0,,,,,,
prolificSample2,,9082-b2f0caa9-8e56-43d3-892f-934ca8f1bdb1,,,,,,,5872,0.1,0.9,,0,,,,,,
prolificSample2,,7943-b479055a-f8eb-41c1-8854-466abd968854,,,,,,,10261.19499999993,0.3,0.9,,0,,,,,,
prolificSample2,,6593-830df485-a021-4aa7-93ce-397c491756e9,,,,,,,5183.450000011362,0.1,0.7,,0,,,,,,
prolificSample2,,2761-bf3e47d5-e8c4-433c-8a17-54fe3e8464d8,,,,,,,6280.365000013262,0.1,0.9,,,,,,,,
prolificSample2,,5349-5fd06898-c420-495c-bbb9-1630100dbb5e,,,,,,,6623.760000002221,0.3,0.7,,0,,,,,,
prolificSample2,,4351-b06cda3e-2de3-4b3b-9924-252b3afe54ce,,,,,,,23870.79499999527,0.1,0.7,,0,,,,,,
prolificSample2,,0233-21f0e1e1-b633-405c-9263-cdaa2f8d8da9,,,,,,,15725.899999961257,0.1,0.9,,0,,,,,,
prolificSample2,,5150-44a74aa7-b108-4cc2-a590-2640a0e04b65,,,,,,,24407,0.4,0.9,,0,,,,,,
prolificSample2,,3667-30274138-c19e-4db0-bb78-5ea142667ed4,,,,,,,9009.930000000168,0.4,0.7,,0,,,,,,
prolificSample2,,1760-6741639f-92b8-43fc-9b9f-359a17c01496,,,,,,,14786.010000156239,0.2,0.9,,,,,,,,
prolificSample2,,1101-48a67f37-274e-4116-8266-4dc385873a1e,,,,,,,7779,0.3,0.9,,0,,,,,,
prolificSample2,,3195-38eb9370-a34f-4fc4-a4c4-dbd0586942ec,,,,,,,21727.74499998195,0.3,0.7,,0,,,,,,
prolificSample2,,0090-c058d9b6-d8d0-433f-9720-63ab6114825d,,,,,,,4280.6850001215935,0.4,0.9,,0,,,,,,
prolificSample2,,6535-eaa89dac-6b1d-4194-8bbb-3323067ec16e,,,,,,,3412.714999867603,0.3,0.9,,,,,,,,
prolificSample2,,4458-c2d75648-933f-43ec-8391-6f19b7156794,,,,,,,8838.974999999664,0.4,0.7,,0,,,,,,
prolificSample2,,5341-4eb95602-7954-496d-9d0e-99f4deb4f2c2,,,,,,,9286.55499999877,0.4,0.7,,0,,,,,,
prolificSample2,,3102-3208da2d-7ef8-4c92-9eb9-6cd4368732a5,,,,,,,8673,0.1,0.9,,0,,,,,,
prolificSample2,,3348-ac5b9d2c-faf1-4947-abe1-30915bd0f9ad,,,,,,,4694.690000003902,0.2,0.7,,0,,,,,,
prolificSample2,,6745-e77daefc-d2c6-4d02-a826-1bb783a33a78,,,,,,,6633.075000019744,0.4,0.9,,0,,,,,,
prolificSample2,,3762-3651afd5-301e-4481-90f8-4bcd1f8be7c2,,,,,,,8674.464999930933,0.1,0.7,,0,,,,,,
prolificSample2,,4348-2e006b4a-77b4-43ba-ab85-f633c027fcf6,,,,,,,7596.689999802038,0.1,0.9,,0,,,,,,
prolificSample2,,2152-76ecde27-8249-4349-b218-7c531b6161ee,,,,,,,28229.569999995874,0.4,0.9,,,,,,,,
prolificSample2,,1564-3a96f66b-9ff2-473b-bc9e-30dc90e1f235,,,,,,,6212.455000000773,0.2,0.7,,0,,,,,,
prolificSample2,,8824-3f7fbda7-39e0-40c4-9aad-c455291ea0d2,,,,,,,12661.810000019614,0.1,0.7,,0,,,,,,
prolificSample2,,3139-1170ea96-50b4-460a-a38c-279ede2246dd,,,,,,,6264.8099999642,0.4,0.9,,0,,,,,,
prolificSample2,,7693-7a4217a2-7f11-41c0-a443-6e7d231811d3,,,,,,,34695.9649999626,0.4,0.9,,,,,,,,
prolificSample2,,7943-b479055a-f8eb-41c1-8854-466abd968854,,,,,,,4895.674999999981,0.3,0.9,,0,,,,,,
prolificSample2,,4168-d3561183-461f-43d2-91f8-b4a46b45ada2,,,,,,,14723.844999913126,0.3,0.7,,0,,,,,,
prolificSample2,,0944-88a6eed5-45ab-4b0e-b628-400dfbb2801c,,,,,,,17242,0.4,0.9,,0,,,,,,
prolificSample2,,3667-30274138-c19e-4db0-bb78-5ea142667ed4,,,,,,,3887.224999984028,0.4,0.7,,0,,,,,,
prolificSample2,,9237-e144ca9d-2ce4-47d0-a250-740fae424cbb,,,,,,,7700,0.2,0.9,,0,,,,,,
prolificSample2,,3869-a1c6411b-f484-4483-94f1-26bdb8dec8f2,,,,,,,3355.000000000473,0.2,0.7,,,,,,,,
prolificSample2,,1101-48a67f37-274e-4116-8266-4dc385873a1e,,,,,,,4049,0.3,0.9,,0,,,,,,
prolificSample2,,9850-ffc37e74-a174-475f-8dd3-40f1815a3f7a,,,,,,,2026.0699999998906,0.4,0.7,,,,,,,,
prolificSample2,,5298-e95b9531-34e9-44d6-ac2e-e493189fe0e0,,,,,,,2467,0.4,0.9,,,,,,,,
prolificSample2,,4351-b06cda3e-2de3-4b3b-9924-252b3afe54ce,,,,,,,5582.144999993034,0.1,0.7,,0,,,,,,
prolificSample2,,2186-86852ab3-fa28-45c1-b80f-2f5c9bf25028,,,,,,,5875.860000000102,0.4,0.9,,,,,,,,
prolificSample2,,5433-52e6b4e7-331a-45ee-a66c-7e09b5b0fe03,,,,,,,10883.059999992838,0.3,0.9,,0,,,,,,
prolificSample2,,5349-5fd06898-c420-495c-bbb9-1630100dbb5e,,,,,,,5992.03000000125,0.3,0.7,,0,,,,,,
prolificSample2,,0090-c058d9b6-d8d0-433f-9720-63ab6114825d,,,,,,,4245.155000127852,0.4,0.9,,0,,,,,,
prolificSample2,,5150-44a74aa7-b108-4cc2-a590-2640a0e04b65,,,,,,,5698,0.4,0.9,,0,,,,,,
prolificSample2,,0233-21f0e1e1-b633-405c-9263-cdaa2f8d8da9,,,,,,,5981.725000077859,0.1,0.9,,0,,,,,,
prolificSample2,,9654-b248f3c5-55d5-4004-a7a8-89209a080805,,,,,,,17584.464999992633,0.4,0.9,,0,,,,,,
prolificSample2,,5298-e95b9531-34e9-44d6-ac2e-e493189fe0e0,,,,,,,1091,0.4,0.9,,0,,,,,,
prolificSample2,,8789-bb7dc44a-21b2-47b8-962f-4e68b87da0fe,,,,,,,13826.984999999695,0.3,0.7,,0,,,,,,
prolificSample2,,2152-76ecde27-8249-4349-b218-7c531b6161ee,,,,,,,3810.414999999921,0.4,0.9,,0,,,,,,
prolificSample2,,2186-86852ab3-fa28-45c1-b80f-2f5c9bf25028,,,,,,,1964.880000014091,0.4,0.9,,0,,,,,,
prolificSample2,,4824-54d71c65-38b6-4d59-9927-8b691e4eb07c,,,,,,,12406.925000000228,0.3,0.9,,0,,,,,,
prolificSample2,,5310-7c7f2a00-b1c3-4b90-8880-bb134a3b49e6,,,,,,,11934.265000047162,0.2,0.9,,0,,,,,,
prolificSample2,,2290-f3fc7476-c538-4e04-b08c-778e85578a00,,,,,,,2641.0949999999502,0.1,0.7,,,,,,,,
prolificSample2,,6549-cff0aa12-5fb1-4296-ba1b-35efb8f5d875,,,,,,,18875.46999999904,0.3,0.9,,0,,,,,,
prolificSample2,,4317-5d430131-c882-4836-a8b1-619b95e5a70b,,,,,,,6853,0.1,0.7,,,,,,,,
prolificSample2,,3102-3208da2d-7ef8-4c92-9eb9-6cd4368732a5,,,,,,,5825,0.1,0.9,,0,,,,,,
prolificSample2,,6745-e77daefc-d2c6-4d02-a826-1bb783a33a78,,,,,,,5077.964999945834,0.4,0.9,,0,,,,,,
prolificSample2,,8824-3f7fbda7-39e0-40c4-9aad-c455291ea0d2,,,,,,,4822.94000001275,0.1,0.7,,0,,,,,,
prolificSample2,,5847-b1fcb3b6-e218-4617-aeef-ca5f08d7a988,,,,,,,4333.760000066832,0.1,0.9,,,,,,,,
prolificSample2,,6487-427ac0c2-e82f-4015-8f08-77d22dc05582,,,,,,,17185.62500004191,0.1,0.7,,0,,,,,,
prolificSample2,,8178-386ffd4c-77bd-40cc-9a35-1069a070ec6a,,,,,,,4402.84000011161,0.2,0.9,,,,,,,,
prolificSample2,,8648-af7f4915-5197-4120-a87c-7fd60c047322,,,,,,,13229.899999991176,0.2,0.9,,,,,,,,
