iterationName,context_id,gameid,time,trialNum,repNum,targetImg,msg,timeFromRoundStart,rt,agent1stick,agent2stick,quizAttempts,button_pressed,response,stimulus_type,stimulus_contestant,trial-index,chosenStick,responses
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,8655,0.3,0.6,,2,,speakerTrial,third,,8in,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,16238.099999999999,0.3,0.8,,0,,,,,,
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,6627,0.3,0.6,,0,,speakerTrial,fourth,,4in,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,15144.305000008899,0.3,0.8,,2,,speakerTrial,third,,8in,
prolificPilot2,,1091-300d44f0-3cfc-41d5-9bb9-9afa6bf751f2,,,,,,,20000.985,0.3,0.6,,,50,practice,,,,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,7087.329999994836,0.3,0.8,,0,,speakerTrial,fourth,,4in,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,40274.71000002697,0.1,0.8,,,,,,,,"{""Q0"":""Nobody"",""Q1"":""At random"",""Q2"":""2"",""Q3"":""Average"",""Q4"":""True""}"
prolificPilot2,,1091-300d44f0-3cfc-41d5-9bb9-9afa6bf751f2,,,,,,,5023.545000000013,0.3,0.6,,0,,,,,,
prolificPilot2,,2855-da3a9159-e18d-4893-8d97-dad1ea02f8d1,,,,,,,35542.70499999984,0.2,0.6,,0,,,,,,
prolificPilot2,,7733-ceda31ad-fa48-4c28-996c-ec996518526d,,,,,,,35480.62499999651,0.2,0.8,,0,,speakerTrial,first,,2in,
prolificPilot2,,8058-30093c09-dcf0-4a2d-8efe-aba28131c1f4,,,,,,,26634.97000001371,0.1,0.6,,0,,,,,,
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,19977,0.3,0.6,,,,exit_survey,,,,"{""Q0"":""showing extremes values to the judge""}"
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,4433,0.3,0.6,,0,,,,,,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,28816.6,0.3,0.8,,0,,,,,,
prolificPilot2,,7733-ceda31ad-fa48-4c28-996c-ec996518526d,,,,,,,8441.124999997555,0.2,0.8,,3,,speakerTrial,second,,9in,
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,,0.3,0.6,,,,,,,,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,23595.804999989923,0.3,0.8,,,,exit_survey,,,,"{""Q0"":""I chose either the shortest sticks or the longest sticks depending on which contestant I was playing as.""}"
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,7315,0.3,0.6,,,41,isLong,first,,,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,5194.999999992433,0.3,0.8,,0,,,,,,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,25694.889999984298,0.1,0.8,,,,,,,,"{""Q0"":""The contestants"",""Q1"":""A contestant chooses a stick to show you"",""Q2"":""2"",""Q3"":""Average"",""Q4"":""True""}"
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,,0.3,0.6,,,,,,,,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,,0.3,0.8,,,,,,,,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,19072.199999999997,0.3,0.8,,0,,,,,,
prolificPilot2,,1091-300d44f0-3cfc-41d5-9bb9-9afa6bf751f2,,,,,,,34758.485000000015,0.3,0.6,,,,,,,,"{""Q0"":""The contestants"",""Q1"":""You choose a stick to be revealed"",""Q2"":""2"",""Q3"":""Average"",""Q4"":""True""}"
prolificPilot2,,7733-ceda31ad-fa48-4c28-996c-ec996518526d,,,,,,,21389.92999999755,0.2,0.8,,0,,speakerTrial,third,,4in,
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,8918,0.3,0.6,,,27,isLong,second,,,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,12921.320000008564,0.3,0.8,,,29,isLong,first,,,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,14881.185000005644,0.1,0.8,,0,,,,,,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,,0.3,0.8,,,,,,,,
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,13999,0.3,0.6,,,,exit_survey,,,,"{""Q0"":""expecting the participants to show me extreme values""}"
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,7551.534999991418,0.3,0.8,,,29,isLong,second,,,
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,7834,0.3,0.6,,0,,2afc,,,,
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,1850,0.3,0.6,,0,,,,,,
prolificPilot2,,7733-ceda31ad-fa48-4c28-996c-ec996518526d,,,,,,,25158.98500000185,0.2,0.8,,1,,speakerTrial,fourth,,8in,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,30366.600000000006,0.3,0.8,,,50,practice,,,,
prolificPilot2,,8058-30093c09-dcf0-4a2d-8efe-aba28131c1f4,,,,,,,58366.659999941476,0.1,0.6,,,,,,,,"{""Q0"":""The contestants"",""Q1"":""A contestant chooses a stick to show you"",""Q2"":""2"",""Q3"":""Shortest"",""Q4"":""True""}"
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,4854.800000000003,0.3,0.8,,0,,,,,,
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,10433,0.3,0.6,,,40,meanSlider,,,,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,29999.219999997877,0.1,0.8,,4,,speakerTrial,first,,9in,
prolificPilot2,,2855-da3a9159-e18d-4893-8d97-dad1ea02f8d1,,,,,,,75109.95000000185,0.2,0.6,,,62,practice,,,,
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,5895,0.3,0.6,,4,,genModel,third,,,
prolificPilot2,,2855-da3a9159-e18d-4893-8d97-dad1ea02f8d1,,,,,,,8108.550000000832,0.2,0.6,,0,,,,,,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,22551.404999976512,0.1,0.8,,0,,speakerTrial,second,,2in,
prolificPilot2,,8058-30093c09-dcf0-4a2d-8efe-aba28131c1f4,,,,,,,30401.76000003703,0.1,0.6,,,,,,,,"{""Q0"":""Nobody"",""Q1"":""At random"",""Q2"":""2"",""Q3"":""Shortest"",""Q4"":""True""}"
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,32880.7,0.3,0.8,,,,,,,,"{""Q0"":""The contestants"",""Q1"":""A contestant chooses a stick to show you"",""Q2"":""2"",""Q3"":""Average"",""Q4"":""True""}"
prolificPilot2,,1091-300d44f0-3cfc-41d5-9bb9-9afa6bf751f2,,,,,,,65274.67000000001,0.3,0.6,,,,,,,,"{""Q0"":""Nobody"",""Q1"":""You choose a stick to be revealed"",""Q2"":""2"",""Q3"":""Average"",""Q4"":""True""}"
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,38877,0.3,0.6,,2,,genModel,fourth,,,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,16084.800000000017,0.3,0.8,,0,,,,,,
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,3752,0.3,0.6,,2,,genModel,fifth,,,
prolificPilot2,,8058-30093c09-dcf0-4a2d-8efe-aba28131c1f4,,,,,,,19019.779999973252,0.1,0.6,,,,,,,,"{""Q0"":""The contestants"",""Q1"":""At random"",""Q2"":""2"",""Q3"":""Shortest"",""Q4"":""True""}"
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,8510,0.3,0.6,,,72,bias,first,,,
prolificPilot2,,1091-300d44f0-3cfc-41d5-9bb9-9afa6bf751f2,,,,,,,18625.655000000028,0.3,0.6,,,,,,,,"{""Q0"":""The contestants"",""Q1"":""You choose a stick to be revealed"",""Q2"":""2"",""Q3"":""Average"",""Q4"":""True""}"
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,15289.100000000006,0.3,0.8,,4,,speakerTrial,first,,9in,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,36729.724999982864,0.1,0.8,,2,,speakerTrial,third,,8in,
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,6196,0.3,0.6,,,12,bias,second,,,
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,2101,0.3,0.6,,,,exit_survey,,,,"{""Q0"":""""}"
prolificPilot2,,1993-b4be830c-107f-4dba-a522-d0909f11dceb,,,,,,,1334,0.3,0.6,,,,,,,,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,7985.754999972414,0.1,0.8,,0,,speakerTrial,fourth,,4in,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,8358.399999999994,0.3,0.8,,0,,speakerTrial,second,,2in,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,86318.18499999645,0.3,0.8,,,,exit_survey,,,,"{""Q0"":""They probably chose either the longest or shortest stick and I doubted whether there would be any stick longer then 8 so I concluded the average of the sticks would be shorter than 5 inches.""}"
prolificPilot2,,2855-da3a9159-e18d-4893-8d97-dad1ea02f8d1,,,,,,,59751.29499999824,0.2,0.6,,,,,,,,"{""Q0"":""The contestants"",""Q1"":""A contestant chooses a stick to show you"",""Q2"":""2"",""Q3"":""Average"",""Q4"":""True""}"
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,8420.394999993732,0.3,0.8,,0,,2afc,,,,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,1917.2749999997905,0.3,0.8,,0,,,,,,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,16672,0.3,0.8,,2,,speakerTrial,third,,8in,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,10592.615000001388,0.3,0.8,,,48,meanSlider,,,,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,7512.900000000023,0.3,0.8,,0,,speakerTrial,fourth,,4in,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,7903.944999998203,0.3,0.8,,4,,genModel,third,,,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,7594.629999992321,0.3,0.8,,5,,genModel,fourth,,,
prolificPilot2,,2855-da3a9159-e18d-4893-8d97-dad1ea02f8d1,,,,,,,35846.62000000029,0.2,0.6,,0,,,,,,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,6635.255000001052,0.3,0.8,,4,,genModel,fifth,,,
prolificPilot2,,7733-ceda31ad-fa48-4c28-996c-ec996518526d,,,,,,,124833.6049999998,0.2,0.8,,,,exit_survey,,,,"{""Q0"":""choosing the length that is farthest from the average stick length""}"
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,49646.84000000125,0.1,0.8,,,,exit_survey,,,,"{""Q0"":""the short ones for predicting shorter than five inches and longest for over 5 inches""}"
prolificPilot2,,7733-ceda31ad-fa48-4c28-996c-ec996518526d,,,,,,,5032.8000000008615,0.2,0.8,,0,,,,,,
prolificPilot2,,7733-ceda31ad-fa48-4c28-996c-ec996518526d,,,,,,,,0.2,0.8,,,,,,,,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,11705.799999996088,0.3,0.8,,,100,bias,first,,,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,7756.290000048466,0.1,0.8,,0,,,,,,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,35711.899999999994,0.3,0.8,,,,exit_survey,,,,"{""Q0"":""showing the lowest or highest as the case may be to influence the judge""}"
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,,0.1,0.8,,,,,,,,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,5674.70499999763,0.3,0.8,,,0,bias,second,,,
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,1735.2499999979045,0.3,0.8,,,,exit_survey,,,,"{""Q0"":""""}"
prolificPilot2,,4816-a25af35f-4a82-4f9d-a32c-b1d94281d6e5,,,,,,,1232.1850000007544,0.3,0.8,,,,,,,,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,5262.099999999977,0.3,0.8,,0,,,,,,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,,0.3,0.8,,,,,,,,
prolificPilot2,,2855-da3a9159-e18d-4893-8d97-dad1ea02f8d1,,,,,,,35062.034999998985,0.2,0.6,,4,,speakerTrial,first,,9in,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,23863.050000043586,0.1,0.8,,,100,isLong,first,,,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,18144.600000000035,0.3,0.8,,,70,isLong,first,,,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,,0.1,0.8,,,,,,,,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,,0.3,0.8,,,,,,,,
prolificPilot2,,2855-da3a9159-e18d-4893-8d97-dad1ea02f8d1,,,,,,,21132.78999999963,0.2,0.6,,0,,speakerTrial,second,,2in,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,6396.85499999905,0.1,0.8,,,0,isLong,second,,,
prolificPilot2,,9239-43e2b7e0-5faa-453c-b7c7-98ea5c6b3375,,,,,,,16426.5,0.3,0.8,,,70,isLong,second,,,
prolificPilot2,,2855-da3a9159-e18d-4893-8d97-dad1ea02f8d1,,,,,,,13051.964999998745,0.2,0.6,,2,,speakerTrial,third,,8in,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,11977.034999988973,0.1,0.8,,,,exit_survey,,,,"{""Q0"":""the short ones for predicting shorter than five inches and longest for over 5 inches""}"
prolificPilot2,,2855-da3a9159-e18d-4893-8d97-dad1ea02f8d1,,,,,,,6267.699999996694,0.2,0.6,,0,,speakerTrial,fourth,,4in,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,9437.135000014678,0.1,0.8,,1,,2afc,,,,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,3762.445000000298,0.1,0.8,,0,,,,,,
prolificPilot2,,5104-5e3fd073-b60f-4936-a2b5-1c2bb70646c2,,,,,,,445474.4200000132,0.4,0.8,,,,,,,,
prolificPilot2,,6195-a00e875b-cceb-44ce-bfa6-78df35e5efc1,,,,,,,13757.949999999255,0.1,0.8,,,,,,,,
prolificPilot2,,5104-5e3fd073-b60f-4936-a2b5-1c2bb70646c2,,,,,,,2107.6199999952223,0.4,0.8,,0,,,,,,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,12249.63499995647,0.1,0.8,,,65,meanSlider,,,,
prolificPilot2,,6195-a00e875b-cceb-44ce-bfa6-78df35e5efc1,,,,,,,1757.7199999941513,0.1,0.8,,0,,,,,,
prolificPilot2,,5104-5e3fd073-b60f-4936-a2b5-1c2bb70646c2,,,,,,,4683.8149999966845,0.4,0.8,,0,,,,,,
prolificPilot2,,6195-a00e875b-cceb-44ce-bfa6-78df35e5efc1,,,,,,,3941.355000017211,0.1,0.8,,0,,,,,,
prolificPilot2,,9946-8a8f5218-375c-4829-a355-f68ccc532ecc,,,,,,,10102.764999959618,0.1,0.8,,3,,genModel,third,,,
prolificPilot2,,6195-a00e875b-cceb-44ce-bfa6-78df35e5efc1,,,,,,,6421.794999972917,0.1,0.8,,0,,,,,,
